individual,timestamp_local,timezone,longitude,latitude,UTMeasting,UTMnorthing,UTMzone
Diana,2005-10-09T03:01:24Z,Eastern African Time,38.912373,-3.7981286,490270.57823601953,9580186.008337086,37S
Diana,2005-10-09T07:01:12Z,Eastern African Time,38.8707057,-3.774821,485643.7742358065,9582761.73767854,37S
Diana,2005-10-09T11:01:19Z,Eastern African Time,38.8708363,-3.7748284,485658.2755862314,9582760.921871815,37S
Diana,2005-10-09T19:01:18Z,Eastern African Time,38.8701869,-3.7746587,485586.16637068696,9582779.668956442,37S
Diana,2005-10-09T23:01:17Z,Eastern African Time,38.8700108,-3.7732812,485566.59028748545,9582931.928191472,37S
Diana,2005-10-10T03:01:41Z,Eastern African Time,38.869998,-3.7732864,485565.16911707784,9582931.353196552,37S
Diana,2005-10-10T19:01:24Z,Eastern African Time,38.8707004,-3.7757846,485643.20157453825,9582655.225931138,37S
Diana,2005-10-10T23:01:23Z,Eastern African Time,38.8706688,-3.7757635,485639.6925116703,9582657.557701109,37S
Diana,2005-10-11T03:00:48Z,Eastern African Time,38.8705151,-3.7757432,485622.6260482271,9582659.799026176,37S
Diana,2005-10-11T07:01:18Z,Eastern African Time,38.8707413,-3.7757509,485647.74236581667,9582658.951640137,37S
Diana,2005-10-11T09:10:06Z,Eastern African Time,38.8706778,-3.7757917,485640.69229290483,9582654.44075869,37S
Diana,2005-10-11T09:11:10Z,Eastern African Time,38.8706835,-3.7757561,485641.32460937666,9582658.375903754,37S
Diana,2005-10-11T09:12:01Z,Eastern African Time,38.8706778,-3.7758008,485640.69244241284,9582653.434888912,37S
Diana,2005-10-11T09:18:50Z,Eastern African Time,38.8707002,-3.7757537,485643.1788598958,9582658.64146367,37S
Diana,2005-10-11T09:19:32Z,Eastern African Time,38.8707032,-3.7757378,485643.5117047006,9582660.399021901,37S
Diana,2005-10-11T09:20:26Z,Eastern African Time,38.8706905,-3.7757557,485642.1018500871,9582658.420233328,37S
Diana,2005-10-11T09:21:23Z,Eastern African Time,38.8706891,-3.7757295,485641.9459702227,9582661.316230897,37S
Diana,2005-10-11T09:21:35Z,Eastern African Time,38.8706878,-3.7756672,485641.8006008449,9582668.202548673,37S
Diana,2005-10-11T09:21:46Z,Eastern African Time,38.8707158,-3.7756747,485644.9097134654,9582667.373997128,37S
Diana,2005-10-11T09:22:25Z,Eastern African Time,38.8706851,-3.7756508,485641.50053601724,9582670.015280413,37S
Diana,2005-10-11T09:28:05Z,Eastern African Time,38.8706808,-3.7757397,485641.02454456413,9582660.188635496,37S
Diana,2005-10-11T09:28:18Z,Eastern African Time,38.8706821,-3.7757299,485641.1687294896,9582661.271901324,37S
Diana,2005-10-11T09:28:29Z,Eastern African Time,38.8706891,-3.7757295,485641.9459702227,9582661.316230897,37S
Diana,2005-10-11T09:28:38Z,Eastern African Time,38.8706961,-3.7757111,485642.7229152753,9582663.350192986,37S
Diana,2005-10-11T15:02:49Z,Eastern African Time,38.8706611,-3.775713,485638.8367098856,9582663.139598604,37S
Diana,2005-10-11T19:01:17Z,Eastern African Time,38.8703487,-3.7758075,485604.1508286361,9582652.688865144,37S
Diana,2005-10-11T23:00:48Z,Eastern African Time,38.8703417,-3.7757898,485603.37328983255,9582654.645221332,37S
Diana,2005-10-12T03:00:47Z,Eastern African Time,38.9650063,-3.7277695,496114.26077438885,9587963.554960383,37S
Diana,2005-10-12T03:01:11Z,Eastern African Time,38.8771383,-3.7776037,486358.06418700056,9582454.255089134,37S
Diana,2005-10-12T07:02:17Z,Eastern African Time,38.8706453,-3.7758242,485637.0841790488,9582650.847830182,37S
Diana,2005-10-12T09:01:51Z,Eastern African Time,38.9663287,-3.727339,496261.09973494353,9588011.145893717,37S
Diana,2005-10-12T15:01:46Z,Eastern African Time,38.9662894,-3.7273215,496256.73574280494,9588013.08008513,37S
Diana,2005-10-12T19:00:48Z,Eastern African Time,38.8705106,-3.7758554,485622.12823502003,9582647.39690898,37S
Diana,2005-10-12T21:00:54Z,Eastern African Time,38.965817,-3.7272306,496204.27950115985,9588023.125674073,37S
Diana,2005-10-12T23:01:17Z,Eastern African Time,38.8677932,-3.783762,485320.53379594313,9581773.394209702,37S
Diana,2005-10-13T03:00:49Z,Eastern African Time,38.8699477,-3.7924795,485559.9017309996,9580809.839951782,37S
Diana,2005-10-13T07:00:25Z,Eastern African Time,38.8705341,-3.7929323,485625.0190794697,9580759.799373584,37S
Diana,2005-10-13T11:01:51Z,Eastern African Time,38.8706859,-3.7930778,485641.87631121004,9580743.719022175,37S
Diana,2005-10-13T19:00:53Z,Eastern African Time,38.8704719,-3.7931708,485618.11676075804,9580733.43569933,37S
Diana,2005-10-13T23:00:54Z,Eastern African Time,38.8705097,-3.7928334,485622.30823652673,9580770.730898352,37S
Diana,2005-10-14T03:00:53Z,Eastern African Time,38.8690511,-3.7886974,485460.28619663516,9581227.880078048,37S
Diana,2005-10-14T07:01:28Z,Eastern African Time,38.870842,-3.7771297,485658.9462511764,9582506.547447743,37S
Diana,2005-10-14T11:03:08Z,Eastern African Time,38.8709853,-3.7769658,485674.8549009509,9582524.666519066,37S
Diana,2005-10-15T03:00:54Z,Eastern African Time,38.8712065,-3.7762536,485699.40422491846,9582603.393285848,37S
Diana,2005-10-15T07:00:54Z,Eastern African Time,38.8722057,-3.7737911,485810.31068362395,9582875.602409389,37S
Diana,2005-10-15T15:02:53Z,Eastern African Time,38.871434,-3.7745873,485724.63753294275,9582787.581719633,37S
Diana,2005-10-15T19:00:49Z,Eastern African Time,38.8699093,-3.7805279,485555.4399716224,9582130.91146159,37S
Diana,2005-10-15T23:00:48Z,Eastern African Time,38.8733776,-3.785804,485940.62671338156,9581547.773853093,37S
Diana,2005-10-16T03:01:40Z,Eastern African Time,38.8734296,-3.7858577,485946.4013490321,9581541.83895764,37S
Diana,2005-10-16T07:00:48Z,Eastern African Time,38.875574,-3.7856131,486184.49883440597,9581568.9102893,37S
Diana,2005-10-16T11:01:53Z,Eastern African Time,38.875775,-3.7852867,486206.8115142277,9581604.992157398,37S
Diana,2005-10-16T15:01:42Z,Eastern African Time,38.8756742,-3.7852518,486195.61872513674,9581608.848231241,37S
Diana,2005-10-16T19:00:48Z,Eastern African Time,38.8740412,-3.7857873,486014.3086308352,9581549.630513486,37S
Diana,2005-10-16T23:00:42Z,Eastern African Time,38.8743546,-3.7857836,486049.1066380933,9581550.04453828,37S
Diana,2005-10-17T03:00:54Z,Eastern African Time,38.8726472,-3.7879547,485859.56235101406,9581310.034016235,37S
Diana,2005-10-17T07:00:53Z,Eastern African Time,38.9276301,-3.809511,491964.71458709677,9578928.01121549,37S
Diana,2005-10-17T11:00:48Z,Eastern African Time,38.9277187,-3.8094936,491974.5517569461,9578929.935350105,37S
Diana,2005-11-10T03:00:48Z,Eastern African Time,38.8705151,-3.7757432,485622.6260482271,9582659.799026176,37S
Diana,2005-11-10T07:01:18Z,Eastern African Time,38.8707413,-3.7757509,485647.74236581667,9582658.951640137,37S
Diana,2005-11-10T09:10:06Z,Eastern African Time,38.8706778,-3.7757917,485640.69229290483,9582654.44075869,37S
Diana,2005-11-10T09:11:10Z,Eastern African Time,38.8706835,-3.7757561,485641.32460937666,9582658.375903754,37S
Diana,2005-11-10T09:12:01Z,Eastern African Time,38.8706778,-3.7758008,485640.69244241284,9582653.434888912,37S
Diana,2005-11-10T09:18:50Z,Eastern African Time,38.8707002,-3.7757537,485643.1788598958,9582658.64146367,37S
Diana,2005-11-10T09:19:32Z,Eastern African Time,38.8707032,-3.7757378,485643.5117047006,9582660.399021901,37S
Diana,2005-11-10T09:20:26Z,Eastern African Time,38.8706905,-3.7757557,485642.1018500871,9582658.420233328,37S
Diana,2005-11-10T09:21:23Z,Eastern African Time,38.8706891,-3.7757295,485641.9459702227,9582661.316230897,37S
Diana,2005-11-10T09:21:35Z,Eastern African Time,38.8706878,-3.7756672,485641.8006008449,9582668.202548673,37S
Diana,2005-11-10T09:21:46Z,Eastern African Time,38.8707158,-3.7756747,485644.9097134654,9582667.373997128,37S
Diana,2005-11-10T09:22:25Z,Eastern African Time,38.8706851,-3.7756508,485641.50053601724,9582670.015280413,37S
Diana,2005-11-10T09:28:05Z,Eastern African Time,38.8706808,-3.7757397,485641.02454456413,9582660.188635496,37S
Diana,2005-11-10T09:28:18Z,Eastern African Time,38.8706821,-3.7757299,485641.1687294896,9582661.271901324,37S
Diana,2005-11-10T09:28:29Z,Eastern African Time,38.8706891,-3.7757295,485641.9459702227,9582661.316230897,37S
Diana,2005-11-10T09:28:38Z,Eastern African Time,38.8706961,-3.7757111,485642.7229152753,9582663.350192986,37S
Diana,2005-11-10T15:02:49Z,Eastern African Time,38.8706611,-3.775713,485638.8367098856,9582663.139598604,37S
Diana,2005-11-10T19:01:17Z,Eastern African Time,38.8703487,-3.7758075,485604.1508286361,9582652.688865144,37S
Diana,2005-11-10T23:00:48Z,Eastern African Time,38.8703417,-3.7757898,485603.37328983255,9582654.645221332,37S
Diana,2005-11-12T03:00:48Z,Eastern African Time,38.9395903,-3.7785349,493292.4264161175,9582352.055646364,37S
Diana,2005-11-12T21:00:55Z,Eastern African Time,38.9376284,-3.7812879,493074.60917005385,9582047.737588068,37S
Diana,2005-11-17T21:00:49Z,Eastern African Time,38.947416,-3.7819424,494161.37380612997,9581975.464379894,37S
Diana,2005-11-18T15:02:21Z,Eastern African Time,39.0120909,-3.8096463,501342.4613294433,9578913.383583967,37S
Diana,2005-11-18T21:01:24Z,Eastern African Time,39.0137227,-3.8023266,501523.6541239692,9579722.4634705,37S
Diana,2005-11-19T03:00:54Z,Eastern African Time,38.9777724,-3.7929449,497532.0060499326,9580759.449315863,37S
Diana,2005-11-19T21:00:54Z,Eastern African Time,38.9623615,-3.7937513,495820.8934601466,9580670.254814941,37S
Diana,2005-11-20T03:00:53Z,Eastern African Time,38.9328851,-3.7882505,492547.99915464065,9581278.08764241,37S
Diana,2005-11-20T09:01:46Z,Eastern African Time,38.9326082,-3.7882154,492517.25366866135,9581281.965035427,37S
Diana,2005-11-20T15:01:53Z,Eastern African Time,38.9327685,-3.7879265,492535.04986869334,9581313.899968786,37S
Diana,2005-11-20T21:00:47Z,Eastern African Time,38.9290757,-3.7937648,492125.07789552107,9580668.530923696,37S
Diana,2005-11-21T03:00:54Z,Eastern African Time,38.8396696,-3.8515562,482199.2432698946,9574279.209226424,37S
Diana,2005-11-21T15:02:29Z,Eastern African Time,38.8022713,-3.8238545,478046.35758071335,9577340.363837905,37S
Diana,2005-11-21T21:00:53Z,Eastern African Time,38.8115335,-3.7833669,479073.75869111915,9581815.913184686,37S
Diana,2005-11-22T03:00:54Z,Eastern African Time,38.8877723,-3.7456455,487538.3568835114,9585986.915439986,37S
Diana,2005-11-22T15:03:03Z,Eastern African Time,38.9562783,-3.7729205,495145.34291684336,9582972.753703292,37S
Diana,2005-11-22T21:00:55Z,Eastern African Time,38.971166,-3.7893109,496798.46515761875,9581161.11156582,37S
Diana,2005-11-23T03:01:53Z,Eastern African Time,38.9582654,-3.8064203,495366.1596986123,9579269.866681097,37S
Diana,2005-11-23T09:00:54Z,Eastern African Time,38.9588202,-3.7910563,495427.6789212285,9580968.128557565,37S
Diana,2005-11-23T15:00:46Z,Eastern African Time,38.9581681,-3.7915831,495355.2770315104,9580909.89528933,37S
Diana,2005-11-23T21:01:53Z,Eastern African Time,38.9866086,-3.8034942,498513.13266542944,9579593.403461462,37S
Diana,2005-11-24T03:01:19Z,Eastern African Time,39.0177826,-3.765258,501974.5154826536,9583819.828694312,37S
Diana,2005-11-24T21:00:48Z,Eastern African Time,38.9850371,-3.7325554,498338.512075214,9587434.609755317,37S
Diana,2005-11-25T03:00:54Z,Eastern African Time,38.9770083,-3.7259093,497446.97088109044,9588169.215537323,37S
Diana,2005-11-25T09:01:17Z,Eastern African Time,38.9773171,-3.7259743,497481.2606327438,9588162.03166725,37S
Diana,2005-11-25T15:01:55Z,Eastern African Time,38.9773987,-3.7260294,497490.321761807,9588155.941435656,37S
Diana,2005-11-25T21:00:53Z,Eastern African Time,38.97686,-3.7284153,497430.5107221208,9587892.21503465,37S
Diana,2005-11-26T03:00:54Z,Eastern African Time,38.9697296,-3.7287132,496638.74487640196,9587859.262733566,37S
Diana,2005-11-26T09:01:17Z,Eastern African Time,38.9795979,-3.7268832,497734.52603282506,9588061.572828775,37S
Diana,2005-11-26T15:03:06Z,Eastern African Time,38.9772275,-3.7259061,497471.3111344153,9588169.569880184,37S
Diana,2005-11-26T21:00:49Z,Eastern African Time,38.976888,-3.7258352,497433.6123927711,9588177.4058124609,37S
Diana,2005-11-27T15:01:54Z,Eastern African Time,38.9751614,-3.7368545,497241.9227549746,9586959.384948587,37S
Diana,2005-11-27T21:01:23Z,Eastern African Time,38.9756926,-3.7441592,497300.92953418155,9586151.963190645,37S
Diana,2005-11-28T03:00:47Z,Eastern African Time,38.9732214,-3.7930892,497026.695973628,9580743.484832268,37S
Diana,2005-11-28T15:01:53Z,Eastern African Time,38.9719799,-3.7974182,496888.86418065417,9580264.974793049,37S
Diana,2005-11-28T21:00:54Z,Eastern African Time,38.9742594,-3.8033158,497141.981710744,9579613.09183465,37S
Diana,2005-11-29T03:00:42Z,Eastern African Time,38.9438136,-3.8702075,493762.02223725984,9572219.052846493,37S
Diana,2005-11-29T09:01:51Z,Eastern African Time,38.9249465,-3.8815746,491667.4520568409,9570962.426111478,37S
Diana,2005-11-29T15:00:53Z,Eastern African Time,38.928581,-3.8818334,492070.96212255437,9570933.854511663,37S
Diana,2005-11-29T21:00:48Z,Eastern African Time,38.9285813,-3.8822884,492070.9996733222,9570883.56098966,37S
Diana,2005-11-30T03:00:42Z,Eastern African Time,38.8701305,-3.8934086,485581.8933998507,9569653.613092124,37S
Diana,2005-11-30T15:00:49Z,Eastern African Time,38.9109298,-3.8484511,490110.91297193465,9574623.58867525,37S
Diana,2005-11-30T21:00:48Z,Eastern African Time,38.9167125,-3.8422184,490752.8749643875,9575312.585947262,37S
Diana,2005-12-10T03:01:11Z,Eastern African Time,38.8771383,-3.7776037,486358.06418700056,9582454.255089134,37S
Diana,2005-12-10T07:02:17Z,Eastern African Time,38.8706453,-3.7758242,485637.0841790488,9582650.847830182,37S
Diana,2005-12-10T19:00:48Z,Eastern African Time,38.8705106,-3.7758554,485622.12823502003,9582647.39690898,37S
Diana,2005-12-10T23:01:17Z,Eastern African Time,38.8677932,-3.783762,485320.53379594313,9581773.394209702,37S
Diana,2005-12-12T03:01:13Z,Eastern African Time,38.9351285,-3.8374356,492797.5010969296,9575841.430343326,37S
Diana,2005-12-12T09:03:02Z,Eastern African Time,38.9242597,-3.8367449,491590.76161290036,9575917.677845793,37S
Diana,2005-12-12T15:02:19Z,Eastern African Time,38.9241991,-3.8368872,491584.0347491594,9575901.948103901,37S
Diana,2005-12-12T21:00:54Z,Eastern African Time,38.9241994,-3.8369361,491584.0685358654,9575896.542939836,37S
Diana,2005-12-13T03:00:47Z,Eastern African Time,38.8873084,-3.8556542,487488.43116764596,9573827.082157966,37S
Diana,2005-12-13T09:00:54Z,Eastern African Time,38.8755528,-3.8584634,486183.3107701538,9573516.384692745,37S
Diana,2005-12-13T21:00:54Z,Eastern African Time,38.8758772,-3.8588689,486219.33371146594,9573471.567873124,37S
Diana,2005-12-14T03:00:53Z,Eastern African Time,38.8427953,-3.8432129,482546.1066485727,9575201.504311819,37S
Diana,2005-12-14T09:02:22Z,Eastern African Time,38.8429144,-3.842156,482559.3084768389,9575318.331655221,37S
Diana,2005-12-14T15:01:11Z,Eastern African Time,38.8429145,-3.8421328,482559.3191084158,9575320.896079568,37S
Diana,2005-12-14T21:00:55Z,Eastern African Time,38.8421202,-3.8551129,482471.3957609248,9573886.118444791,37S
Diana,2005-12-15T03:00:53Z,Eastern African Time,38.8870644,-3.8774464,487461.66123863845,9571418.271044785,37S
Diana,2005-12-15T09:01:51Z,Eastern African Time,38.8874408,-3.8928316,487503.6763493931,9569717.668068796,37S
Diana,2005-12-15T15:00:54Z,Eastern African Time,38.8872283,-3.8930088,487480.087183993,9569698.07805074,37S
Diana,2005-12-15T21:00:54Z,Eastern African Time,38.874292,-3.8910717,486043.86524173047,9569911.99329594,37S
Diana,2005-12-16T03:00:45Z,Eastern African Time,38.8502731,-3.8741988,483376.94514542795,9571776.612984588,37S
Diana,2005-12-16T09:02:59Z,Eastern African Time,38.8535348,-3.829652,483738.22244353266,9576700.675274497,37S
Diana,2005-12-16T15:00:54Z,Eastern African Time,38.8538016,-3.8293115,483767.83843571745,9576738.317616254,37S
Diana,2005-12-16T21:01:18Z,Eastern African Time,38.8522688,-3.8213826,483597.50310337247,9577614.712223241,37S
Diana,2005-12-17T03:00:47Z,Eastern African Time,38.9311423,-3.7614134,492354.25520852074,9584244.509619394,37S
Diana,2005-12-17T09:00:54Z,Eastern African Time,39.0007615,-3.7908319,500084.5517243893,9580993.041191358,37S
Diana,2005-12-17T15:00:54Z,Eastern African Time,39.0023115,-3.7907852,500256.65308136103,9580998.20286595,37S
Diana,2005-12-17T21:00:55Z,Eastern African Time,39.0152443,-3.8064115,501692.5919266465,9579270.93647708,37S
Diana,2005-12-18T03:00:47Z,Eastern African Time,38.9864426,-3.8021134,498494.69903955475,9579746.02980732,37S
Diana,2005-12-18T09:01:41Z,Eastern African Time,38.9983408,-3.794491,499815.7746143661,9580588.582790531,37S
Diana,2005-12-18T15:01:45Z,Eastern African Time,38.9982312,-3.7947171,499803.6054861396,9580563.590823866,37S
Diana,2005-12-18T21:00:54Z,Eastern African Time,38.9981406,-3.7946446,499793.5459127541,9580571.604583591,37S
Diana,2005-12-19T09:01:18Z,Eastern African Time,38.9981913,-3.7947713,499799.1752967653,9580557.59982271,37S
Diana,2005-12-19T15:00:47Z,Eastern African Time,38.998158,-3.794713,499795.4778967431,9580564.044000039,37S
Diana,2005-12-19T21:01:18Z,Eastern African Time,38.9982143,-3.7946849,499801.72902737063,9580567.150044043,37S
Diana,2005-12-20T03:00:48Z,Eastern African Time,38.9983692,-3.794699,499818.9279851531,9580565.59153578,37S
Diana,2005-12-20T09:01:54Z,Eastern African Time,38.9940015,-3.8075658,499333.9806320585,9579143.3586296,37S
Diana,2005-12-20T21:01:12Z,Eastern African Time,38.9938749,-3.8076443,499319.92417081026,9579134.681537949,37S
Diana,2005-12-21T03:00:43Z,Eastern African Time,38.993412,-3.807831,499268.5280895253,9579114.044285662,37S
Diana,2005-12-21T21:00:55Z,Eastern African Time,38.9923375,-3.8073392,499149.2248483797,9579168.404384675,37S
Diana,2005-12-22T03:00:54Z,Eastern African Time,38.9869668,-3.7838928,498552.87154326483,9581760.04301403,37S
Diana,2005-12-22T09:01:39Z,Eastern African Time,38.98745,-3.7830476,498606.5218273765,9581853.467886422,37S
Diana,2005-12-22T21:00:55Z,Eastern African Time,38.987383,-3.7827468,498599.08205833915,9581886.716670575,37S
Diana,2005-12-23T03:00:53Z,Eastern African Time,38.9932321,-3.8081743,499248.5539188912,9579076.097485295,37S
Diana,2005-12-23T15:01:24Z,Eastern African Time,39.0009402,-3.7997865,500104.3922686547,9580003.245273856,37S
Diana,2005-12-23T21:01:51Z,Eastern African Time,39.0008082,-3.8000236,500089.7360226454,9579977.037458912,37S
Diana,2005-12-24T03:00:47Z,Eastern African Time,38.9260435,-3.8031663,491788.49298372347,9579629.307870772,37S
Diana,2005-12-24T21:02:10Z,Eastern African Time,38.912415,-3.8002036,490275.2648248344,9579956.648584925,37S
Diana,2005-12-25T03:00:41Z,Eastern African Time,38.9135689,-3.7993775,490403.3755852417,9580047.97448151,37S
Diana,2005-12-25T09:00:53Z,Eastern African Time,38.9123336,-3.8009192,490266.2348374595,9579877.548785776,37S
Diana,2005-12-25T15:00:54Z,Eastern African Time,38.9124021,-3.8009034,490273.84035012196,9579879.296010735,37S
Diana,2005-12-25T21:01:19Z,Eastern African Time,38.9217263,-3.7979096,491309.0945438162,9580210.315101609,37S
Diana,2005-12-26T03:00:42Z,Eastern African Time,38.9123242,-3.798505,490265.16407619533,9580144.402396679,37S
Diana,2005-12-26T15:02:24Z,Eastern African Time,38.9185582,-3.7933968,490957.2860861985,9580709.105071833,37S
Diana,2005-12-26T21:01:41Z,Eastern African Time,38.9177585,-3.7936622,490868.49585370935,9580679.760686878,37S
Diana,2005-12-27T03:00:47Z,Eastern African Time,38.8849912,-3.7421383,487229.495309999,9586374.543789808,37S
Diana,2005-12-27T15:01:52Z,Eastern African Time,38.8851795,-3.7416585,487250.3971151778,9586427.581217386,37S
Diana,2005-12-27T21:01:18Z,Eastern African Time,38.885213,-3.7415273,487254.11504509335,9586442.083895009,37S
Diana,2005-12-28T03:01:12Z,Eastern African Time,38.8993174,-3.7527329,488820.403781117,9585203.665549781,37S
Diana,2005-12-28T09:01:50Z,Eastern African Time,38.9348362,-3.7697514,492764.48339449725,9583322.901053011,37S
Diana,2005-12-28T21:00:54Z,Eastern African Time,38.9354244,-3.7697688,492829.794839826,9583320.982607165,37S
Diana,2005-12-29T03:00:48Z,Eastern African Time,38.9566077,-3.7734137,495181.9207063443,9582918.239727963,37S
Diana,2005-12-29T09:01:22Z,Eastern African Time,38.9371456,-3.7784464,493020.97904427326,9582361.818745704,37S
Diana,2005-12-29T15:02:52Z,Eastern African Time,38.9368294,-3.7790615,492985.874790635,9582293.826163331,37S
Diana,2005-12-30T03:00:47Z,Eastern African Time,38.896275,-3.7532715,488482.5884108028,9585144.091967313,37S
Diana,2005-12-30T09:01:23Z,Eastern African Time,38.8880036,-3.7521772,487564.1324937299,9585264.93725073,37S
Diana,2005-12-30T15:02:42Z,Eastern African Time,38.8879121,-3.7519218,487553.96888057416,9585293.166592166,37S
Diana,2005-12-30T21:00:54Z,Eastern African Time,38.8968088,-3.752102,488541.84529574757,9585273.36963202,37S
Diana,2005-12-31T03:00:47Z,Eastern African Time,38.8943661,-3.7537454,488270.6341486116,9585091.684085803,37S
Diana,2005-12-31T09:02:11Z,Eastern African Time,38.8154018,-3.7809234,479503.2166771244,9582086.098820308,37S
Diana,2005-12-31T21:00:54Z,Eastern African Time,38.8153394,-3.7819564,479496.31236574263,9581971.914231617,37S
Diana,2006-01-01T03:00:53Z,Eastern African Time,38.809491,-3.7851522,478847.01365971856,9581618.524682662,37S
Diana,2006-01-01T09:01:23Z,Eastern African Time,38.8033179,-3.794278,478161.81557198236,9580609.64651734,37S
Diana,2006-01-01T15:02:26Z,Eastern African Time,38.8032162,-3.794356,478150.52544106357,9580601.022178093,37S
Diana,2006-01-01T21:01:21Z,Eastern African Time,38.8031016,-3.7948985,478137.8146596249,9580541.05374457,37S
Diana,2006-02-01T03:00:47Z,Eastern African Time,38.8860106,-3.846002,487344.20036673936,9574893.971529977,37S
Diana,2006-02-01T09:02:32Z,Eastern African Time,38.9335898,-3.8312352,492626.6103965689,9576526.778977307,37S
Diana,2006-02-01T15:01:55Z,Eastern African Time,38.9341476,-3.8308718,492688.5387401522,9576566.952199439,37S
Diana,2006-02-01T21:01:17Z,Eastern African Time,38.9536569,-3.7798853,494854.31563173566,9582202.885199001,37S
Diana,2006-03-01T03:00:47Z,Eastern African Time,38.9553956,-3.7737721,495047.3367594675,9582878.617222782,37S
Diana,2006-03-01T15:01:28Z,Eastern African Time,38.9531581,-3.771696,494798.8828618205,9583108.085655728,37S
Diana,2006-03-01T21:00:54Z,Eastern African Time,38.9531064,-3.771971,494793.1439580811,9583077.68825312,37S
Diana,2006-04-01T03:00:48Z,Eastern African Time,38.9700436,-3.7876351,496673.8349454672,9581346.341737146,37S
Diana,2006-04-01T15:01:50Z,Eastern African Time,39.0069601,-3.7897744,500772.8025911157,9581109.928778986,37S
Diana,2006-04-01T21:00:57Z,Eastern African Time,39.0106815,-3.7936237,501185.99652237975,9580684.442576647,37S
Diana,2006-05-01T03:01:23Z,Eastern African Time,38.9823993,-3.8377964,498045.84533704235,9575801.80210343,37S
Diana,2006-05-01T09:01:23Z,Eastern African Time,38.9676828,-3.8402816,496411.92527379084,9575527.0527838,37S
Diana,2006-05-01T21:00:48Z,Eastern African Time,38.967356,-3.840409,496375.64225483453,9575512.969241709,37S
Diana,2006-06-01T03:00:47Z,Eastern African Time,38.8916662,-3.8523615,487972.20962361724,9574191.104352666,37S
Diana,2006-06-01T09:01:47Z,Eastern African Time,38.8796751,-3.8388394,486640.6820243305,9575685.595006412,37S
Diana,2006-06-01T21:01:12Z,Eastern African Time,38.8506097,-3.8449172,483413.7473576035,9575013.274403693,37S
Diana,2006-07-01T03:00:41Z,Eastern African Time,38.8057644,-3.8477393,478434.7936182999,9574700.330485456,37S
Diana,2006-07-01T09:01:47Z,Eastern African Time,38.7854274,-3.8355154,476176.50831005705,9576050.968519166,37S
Diana,2006-07-01T15:01:55Z,Eastern African Time,38.7854879,-3.8355716,476183.2270700315,9576044.758090522,37S
Diana,2006-07-01T21:00:48Z,Eastern African Time,38.7854078,-3.8354293,476174.32977359346,9576060.485105162,37S
Diana,2006-08-01T03:00:41Z,Eastern African Time,38.8129324,-3.8744959,479231.2812716853,9571742.949568167,37S
Diana,2006-08-01T09:00:48Z,Eastern African Time,38.8564496,-3.8532243,484062.2856757742,9574095.156980611,37S
Diana,2006-08-01T21:00:54Z,Eastern African Time,38.8711941,-3.8561049,485699.3480189541,9573777.0103418,37S
Diana,2006-09-01T03:00:48Z,Eastern African Time,38.9135374,-3.8153424,490400.05490138545,9578283.292861814,37S
Diana,2006-09-01T09:00:46Z,Eastern African Time,38.9585402,-3.7744347,495396.5019369424,9582805.394068463,37S
Diana,2006-09-01T15:01:23Z,Eastern African Time,38.9612977,-3.7709226,495702.6643533187,9583193.617708284,37S
Diana,2006-09-01T21:02:15Z,Eastern African Time,38.9612627,-3.7710508,495698.7787345318,9583179.446964923,37S
Diana,2006-10-01T03:00:47Z,Eastern African Time,38.936568,-3.7621678,492956.7143701708,9584161.167723412,37S
Diana,2006-10-01T09:00:53Z,Eastern African Time,38.8998901,-3.750662,488883.96914776345,9585432.579705235,37S
Diana,2006-10-01T21:00:53Z,Eastern African Time,38.8976737,-3.752674,488637.889639953,9585210.15489716,37S
